num;label
122657;No gesture
83264;Sliding Two Fingers Down
80831;Drumming Fingers
82500;No gesture
102106;Stop Sign
59094;Drumming Fingers
133909;Zooming Out With Two Fingers
99448;Zooming In With Two Fingers
24561;Thumb Up
76414;Thumb Down
120062;Swiping Right
46778;Zooming Out With Two Fingers
78554;Drumming Fingers
29753;Swiping Right
138400;Thumb Up
71880;Zooming In With Two Fingers
74244;Thumb Down
34373;Swiping Up
100593;Drumming Fingers
19988;Sliding Two Fingers Right
117254;No gesture
34026;Sliding Two Fingers Right
132142;Thumb Down
107115;Swiping Up
44123;Sliding Two Fingers Right
96693;Drumming Fingers
18045;Sliding Two Fingers Left
142462;Swiping Right
64256;Swiping Up
142176;Sliding Two Fingers Down
127571;Swiping Down
126200;No gesture
63845;Drumming Fingers
133246;Sliding Two Fingers Up
84428;Thumb Up
121107;Swiping Down
49008;Zooming In With Two Fingers
8588;Zooming In With Two Fingers
126019;Zooming Out With Two Fingers
120745;Zooming Out With Two Fingers
95160;Swiping Up
64673;Swiping Down
62800;Swiping Down
83075;Sliding Two Fingers Up
145966;Sliding Two Fingers Up
128617;Sliding Two Fingers Down
101816;Sliding Two Fingers Right
108783;Sliding Two Fingers Right
119069;Swiping Down
31337;Sliding Two Fingers Up
142792;Thumb Up
81679;Sliding Two Fingers Down
38807;No gesture
50062;Sliding Two Fingers Down
112194;Sliding Two Fingers Left
81623;Zooming Out With Two Fingers
67263;Swiping Down
145660;Thumb Up
15428;Sliding Two Fingers Right
104422;Swiping Down
115378;Thumb Up
98905;Swiping Up
21918;Drumming Fingers
14903;Swiping Right
91514;Zooming In With Two Fingers
115716;Zooming Out With Two Fingers
107371;Sliding Two Fingers Right
130979;Zooming In With Two Fingers
117992;Swiping Up
134472;Sliding Two Fingers Up
113116;Stop Sign
59923;Sliding Two Fingers Right
3889;Stop Sign
63628;Drumming Fingers
19483;Zooming Out With Two Fingers
5773;Stop Sign
49291;Zooming Out With Two Fingers
88381;Sliding Two Fingers Left
44165;Sliding Two Fingers Down
7085;Drumming Fingers
146312;Thumb Up
35820;Drumming Fingers
126006;Sliding Two Fingers Left
35912;Swiping Right
6825;Sliding Two Fingers Down
24315;Drumming Fingers
34676;Drumming Fingers
157;Swiping Up
10858;Swiping Up
110258;Thumb Up
52206;Sliding Two Fingers Down
27862;Zooming In With Two Fingers
67143;Zooming In With Two Fingers
86290;No gesture
126304;Swiping Right
86531;Drumming Fingers
19338;Zooming In With Two Fingers
127072;Sliding Two Fingers Up
57698;Swiping Down
55554;Thumb Down
36897;No gesture
12818;Sliding Two Fingers Left
14784;Sliding Two Fingers Right
117987;Drumming Fingers
21054;No gesture
69291;Thumb Down
73995;Zooming Out With Two Fingers
76932;Stop Sign
103794;Sliding Two Fingers Down
147946;Swiping Up
76866;Thumb Down
120223;Swiping Right
78396;Thumb Down
35669;Zooming In With Two Fingers
135607;Zooming Out With Two Fingers
102674;No gesture
117869;Sliding Two Fingers Down
45376;Sliding Two Fingers Left
116366;Drumming Fingers
44685;Sliding Two Fingers Up
97426;Drumming Fingers
122763;Swiping Right
116591;Thumb Down
30840;Swiping Up
94895;Sliding Two Fingers Down
99261;Sliding Two Fingers Right
138907;Sliding Two Fingers Up
49994;Drumming Fingers
34996;Swiping Down
32004;Stop Sign
13859;Sliding Two Fingers Right
89440;Sliding Two Fingers Up
119933;Swiping Up
87813;Swiping Down
115028;Drumming Fingers
27226;Drumming Fingers
29656;Swiping Up
121195;Drumming Fingers
12551;Stop Sign
69533;Drumming Fingers
77965;Sliding Two Fingers Down
29315;Drumming Fingers
21781;Zooming Out With Two Fingers
45298;Sliding Two Fingers Right
30420;Swiping Right
66289;Zooming Out With Two Fingers
82521;Thumb Up
42529;Swiping Right
133354;Sliding Two Fingers Down
101402;Stop Sign
101069;Zooming Out With Two Fingers
101595;No gesture
66708;Sliding Two Fingers Up
45911;Swiping Down
130345;Sliding Two Fingers Left
105708;Drumming Fingers
88633;Thumb Up
41215;Sliding Two Fingers Up
70571;Swiping Right
77550;Sliding Two Fingers Up
75058;Swiping Down
145379;Sliding Two Fingers Down
82594;Thumb Down
101395;Zooming In With Two Fingers
28566;Swiping Up
84951;Sliding Two Fingers Up
13412;Swiping Down
65804;Sliding Two Fingers Down
56286;Swiping Down
100918;Swiping Down
71988;Sliding Two Fingers Left
49773;Swiping Up
104234;Swiping Right
131429;Sliding Two Fingers Up
28425;Zooming In With Two Fingers
57042;Stop Sign
88877;Swiping Right
13455;Swiping Down
64018;Zooming In With Two Fingers
92036;Drumming Fingers
53479;Zooming In With Two Fingers
140801;Swiping Down
120769;Swiping Right
27622;Sliding Two Fingers Up
50149;Stop Sign
84779;Drumming Fingers
6128;Thumb Down
26265;Zooming In With Two Fingers
34187;Sliding Two Fingers Down
72634;Sliding Two Fingers Up
81402;Sliding Two Fingers Up
145885;Swiping Up
111645;Swiping Right
27881;Sliding Two Fingers Right
41162;Sliding Two Fingers Left
72720;Sliding Two Fingers Down
79575;Drumming Fingers
70728;Sliding Two Fingers Up
85476;Sliding Two Fingers Right
18789;Stop Sign
138549;Thumb Down
23205;Thumb Up
16326;Sliding Two Fingers Left
97035;Drumming Fingers
115770;Swiping Right
57915;Swiping Right
143961;Thumb Up
35011;Thumb Up
124111;Swiping Right
104274;Thumb Down
19808;Drumming Fingers
122936;Zooming Out With Two Fingers
33859;Sliding Two Fingers Left
106108;Thumb Down
119128;Thumb Up
27394;Sliding Two Fingers Up
43840;Sliding Two Fingers Right
129471;Swiping Up
10517;Zooming In With Two Fingers
6547;Sliding Two Fingers Up
25696;No gesture
68444;Sliding Two Fingers Down
43752;Sliding Two Fingers Up
27611;Thumb Up
110420;Zooming Out With Two Fingers
25293;Swiping Right
64370;Swiping Up
97785;Zooming In With Two Fingers
141494;Sliding Two Fingers Right
127617;Sliding Two Fingers Down
14577;Swiping Right
140211;Stop Sign
86854;Sliding Two Fingers Down
101261;Sliding Two Fingers Left
126625;Sliding Two Fingers Down
43410;Drumming Fingers
138047;Swiping Up
88851;Swiping Right
66618;Drumming Fingers
91365;Zooming In With Two Fingers
96335;Swiping Down
75439;Zooming Out With Two Fingers
57964;Stop Sign
16077;Sliding Two Fingers Left
40185;Sliding Two Fingers Left
15893;Swiping Down
57528;Stop Sign
105268;Swiping Up
19614;Swiping Down
103041;Sliding Two Fingers Down
123607;No gesture
116104;Drumming Fingers
61378;Zooming Out With Two Fingers
43385;Thumb Up
100323;No gesture
58591;Swiping Up
53534;Swiping Right
11726;Sliding Two Fingers Down
116885;Swiping Up
103300;No gesture
33240;Sliding Two Fingers Right
18474;Swiping Up
29954;Thumb Up
75418;Sliding Two Fingers Down
103525;Sliding Two Fingers Down
89684;Zooming Out With Two Fingers
15653;Thumb Up
33053;Thumb Up
64171;Drumming Fingers
13270;Sliding Two Fingers Left
71816;Sliding Two Fingers Up
132019;Stop Sign
103738;No gesture
118587;Swiping Right
123651;Zooming Out With Two Fingers
51069;Zooming Out With Two Fingers
98680;Sliding Two Fingers Right
48176;No gesture
142022;Swiping Up
142221;Zooming Out With Two Fingers
140108;Swiping Up
118103;Swiping Up
45558;Thumb Up
82064;Stop Sign
37722;Zooming In With Two Fingers
147912;Thumb Up
13618;Sliding Two Fingers Left
138436;Swiping Right
57034;Zooming In With Two Fingers
102781;Swiping Up
90334;Swiping Right
33611;Thumb Down
34064;Zooming Out With Two Fingers
44816;No gesture
25196;Swiping Up
117904;Swiping Down
2645;Zooming Out With Two Fingers
70785;Thumb Down
64306;Sliding Two Fingers Left
1380;Thumb Up
43641;Thumb Up
136228;Swiping Down
39233;Thumb Down
105722;Thumb Up
115071;Swiping Right
39400;Swiping Right
31213;Swiping Up
141439;No gesture
30924;No gesture
16775;Drumming Fingers
144354;Swiping Right
78581;Swiping Up
43419;No gesture
74736;Swiping Right
147092;Sliding Two Fingers Up
36491;Sliding Two Fingers Up
122897;Sliding Two Fingers Up
54628;Zooming Out With Two Fingers
11614;Drumming Fingers
97183;Zooming Out With Two Fingers
14655;Sliding Two Fingers Right
77551;Zooming Out With Two Fingers
44059;Drumming Fingers
82258;Stop Sign
11609;Thumb Down
40656;Sliding Two Fingers Down
105365;Swiping Right
107022;Sliding Two Fingers Up
147328;Sliding Two Fingers Right
18017;Swiping Right
15128;Sliding Two Fingers Down
27210;Zooming In With Two Fingers
70689;Swiping Up
125643;Zooming In With Two Fingers
99114;Zooming Out With Two Fingers
2718;Sliding Two Fingers Right
112682;Sliding Two Fingers Up
5303;Sliding Two Fingers Right
8828;Swiping Down
82613;No gesture
27459;Swiping Down
1365;Sliding Two Fingers Left
116847;Swiping Down
76335;Zooming In With Two Fingers
78647;Stop Sign
25134;Sliding Two Fingers Right
91045;Zooming Out With Two Fingers
100100;Sliding Two Fingers Right
65272;Swiping Up
10240;Stop Sign
41503;No gesture
101327;Sliding Two Fingers Up
20289;No gesture
16091;No gesture
51163;Thumb Down
69656;Zooming In With Two Fingers
50441;Thumb Up
76117;Thumb Up
95749;Sliding Two Fingers Down
4327;No gesture
64104;Sliding Two Fingers Down
108955;Thumb Up
21819;Sliding Two Fingers Down
14455;No gesture
68878;Swiping Right
27702;Swiping Up
34048;Sliding Two Fingers Right
53659;Thumb Down
53902;Zooming In With Two Fingers
31953;Stop Sign
119187;Sliding Two Fingers Right
98011;Drumming Fingers
123589;Swiping Down
120933;Swiping Down
143041;Stop Sign
124869;Stop Sign
51807;No gesture
53083;Zooming Out With Two Fingers
17465;Stop Sign
97647;Swiping Right
54393;Sliding Two Fingers Right
88800;Sliding Two Fingers Right
37825;Drumming Fingers
28877;Sliding Two Fingers Left
20840;Sliding Two Fingers Up
79120;Stop Sign
78427;Zooming Out With Two Fingers
29989;Thumb Up
61681;Drumming Fingers
18422;Sliding Two Fingers Up
83364;Sliding Two Fingers Right
142496;Zooming In With Two Fingers
8318;Sliding Two Fingers Left
77639;Drumming Fingers
128423;No gesture
139919;Drumming Fingers
129668;Sliding Two Fingers Right
67867;Swiping Up
96680;Sliding Two Fingers Down
78931;Thumb Down
37612;Swiping Up
100778;Stop Sign
4426;Thumb Up
87132;Zooming In With Two Fingers
98312;Swiping Down
3523;Swiping Right
115265;Drumming Fingers
13438;Thumb Down
99134;Sliding Two Fingers Right
54814;Drumming Fingers
147214;Drumming Fingers
31092;Stop Sign
88459;Swiping Down
127864;Sliding Two Fingers Left
128382;Stop Sign
147037;Sliding Two Fingers Up
23678;Swiping Right
6463;Swiping Down
60438;Swiping Down
37552;Sliding Two Fingers Left
13320;Swiping Up
103574;Swiping Up
7870;Swiping Right
41132;Sliding Two Fingers Right
97862;Sliding Two Fingers Left
82194;Drumming Fingers
30375;Thumb Down
29766;Thumb Down
43069;Sliding Two Fingers Up
134407;Sliding Two Fingers Down
56850;Thumb Up
5134;Drumming Fingers
147168;Swiping Right
33780;Swiping Down
15838;Drumming Fingers
55751;Sliding Two Fingers Right
144459;Swiping Down
25540;Sliding Two Fingers Left
115495;Sliding Two Fingers Down
136804;Sliding Two Fingers Left
112311;Drumming Fingers
106664;Swiping Down
45651;Swiping Right
94333;Thumb Up
52371;Sliding Two Fingers Down
137380;Stop Sign
1265;Sliding Two Fingers Down
3022;Swiping Up
132010;Thumb Down
49875;Drumming Fingers
5777;Zooming Out With Two Fingers
147702;Sliding Two Fingers Left
2279;Sliding Two Fingers Up
13050;No gesture
37154;Stop Sign
6487;Drumming Fingers
22948;Zooming Out With Two Fingers
6257;Sliding Two Fingers Up
92850;Swiping Up
109988;Zooming Out With Two Fingers
111712;No gesture
35060;Swiping Right
115298;Zooming Out With Two Fingers
4548;Swiping Right
121596;Sliding Two Fingers Right
61833;Swiping Down
140331;Sliding Two Fingers Up
11693;Sliding Two Fingers Right
31151;Sliding Two Fingers Right
25783;Stop Sign
385;No gesture
31118;Zooming In With Two Fingers
17187;No gesture
42689;Thumb Up
26576;Swiping Right
71314;Zooming In With Two Fingers
129046;Swiping Up
125371;Swiping Down
34;Zooming In With Two Fingers
6427;Swiping Right
33875;Sliding Two Fingers Down
55855;Swiping Down
37841;Sliding Two Fingers Up
81380;Drumming Fingers
78083;Thumb Up
48948;Sliding Two Fingers Down
50555;Zooming Out With Two Fingers
19218;Stop Sign
12751;Thumb Up
77836;Sliding Two Fingers Right
42847;Sliding Two Fingers Down
102185;Sliding Two Fingers Left
45899;Thumb Up
102194;Sliding Two Fingers Right
144679;Zooming Out With Two Fingers
84416;Sliding Two Fingers Down
137456;Thumb Up
92378;Zooming Out With Two Fingers
90556;Stop Sign
738;Sliding Two Fingers Down
143678;Sliding Two Fingers Left
44552;Swiping Right
107376;Zooming In With Two Fingers
44075;Drumming Fingers
26357;Zooming In With Two Fingers
135609;Drumming Fingers
145389;Sliding Two Fingers Down
37979;Thumb Up
15968;Sliding Two Fingers Down
28555;Zooming Out With Two Fingers
2549;Thumb Down
75700;Swiping Right
87610;Thumb Up
15988;No gesture
122403;Zooming In With Two Fingers
74696;No gesture
111658;Drumming Fingers
130296;Zooming In With Two Fingers
40444;Sliding Two Fingers Down
10340;Sliding Two Fingers Up
87687;Swiping Down
115185;Swiping Down
66380;Sliding Two Fingers Up
53961;Thumb Down
139281;Sliding Two Fingers Left
91881;Sliding Two Fingers Right
146908;Sliding Two Fingers Right
4669;Sliding Two Fingers Right
144917;Stop Sign
85170;Drumming Fingers
87873;Zooming In With Two Fingers
65282;Swiping Down
55437;Drumming Fingers
9630;No gesture
109519;Thumb Up
25595;Swiping Up
141740;Sliding Two Fingers Up
23555;Swiping Down
69798;Drumming Fingers
10427;Swiping Up
81377;Swiping Up
33281;Stop Sign
107887;Thumb Down
130937;Zooming Out With Two Fingers
115161;Sliding Two Fingers Up
89776;Swiping Right
126886;Sliding Two Fingers Up
100817;Thumb Up
15235;Sliding Two Fingers Down
3397;Drumming Fingers
41063;Thumb Up
92962;Drumming Fingers
106117;Swiping Right
131237;Thumb Down
20069;Sliding Two Fingers Up
89551;Sliding Two Fingers Down
64270;Swiping Right
88584;Sliding Two Fingers Up
37914;No gesture
118695;Zooming In With Two Fingers
18673;Sliding Two Fingers Up
65367;Thumb Up
41124;Zooming In With Two Fingers
35009;Sliding Two Fingers Down
1252;Sliding Two Fingers Down
24438;Swiping Right
26621;Sliding Two Fingers Down
137226;Drumming Fingers
111227;Drumming Fingers
113437;Drumming Fingers
123952;Zooming In With Two Fingers
119919;Zooming Out With Two Fingers
72492;No gesture
58625;Sliding Two Fingers Left
83732;Swiping Up
28703;Sliding Two Fingers Left
144682;Thumb Down
119715;No gesture
86912;Zooming In With Two Fingers
53379;Zooming In With Two Fingers
32878;Swiping Down
24657;Sliding Two Fingers Down
29966;Sliding Two Fingers Down
122247;Thumb Down
102425;Sliding Two Fingers Up
98587;Zooming Out With Two Fingers
41076;Swiping Right
27107;Thumb Down
28305;Stop Sign
136949;Thumb Down
75672;Stop Sign
28256;Sliding Two Fingers Left
123759;Stop Sign
52658;Zooming In With Two Fingers
49937;Stop Sign
83526;Swiping Right
76119;Sliding Two Fingers Down
124494;Swiping Down
43655;Swiping Up
25239;Sliding Two Fingers Down
46709;No gesture
117833;Drumming Fingers
43240;Zooming Out With Two Fingers
97453;Swiping Right
55558;Drumming Fingers
9063;Sliding Two Fingers Down
15991;No gesture
2211;Sliding Two Fingers Up
86428;Swiping Up
126255;Swiping Right
144876;Swiping Right
1989;Swiping Up
127713;Zooming In With Two Fingers
94642;Stop Sign
134803;Sliding Two Fingers Right
69863;Zooming In With Two Fingers
98593;Zooming Out With Two Fingers
67645;Swiping Right
120534;Swiping Down
63104;Sliding Two Fingers Down
94748;No gesture
116355;Sliding Two Fingers Up
146256;Thumb Up
85708;Swiping Right
56222;Thumb Down
33407;Zooming In With Two Fingers
94907;Sliding Two Fingers Right
28376;Zooming In With Two Fingers
33210;Thumb Down
37596;Zooming In With Two Fingers
12483;Thumb Up
126110;Sliding Two Fingers Up
24809;Swiping Right
99279;Zooming Out With Two Fingers
69055;Sliding Two Fingers Down
65005;Swiping Right
59168;Swiping Right
111207;No gesture
71506;Stop Sign
147957;No gesture
35319;Drumming Fingers
33654;Sliding Two Fingers Up
74631;Swiping Down
107788;Sliding Two Fingers Right
103047;Thumb Up
143635;Zooming In With Two Fingers
13839;Sliding Two Fingers Up
103353;Sliding Two Fingers Down
99429;No gesture
69184;No gesture
109324;Sliding Two Fingers Right
90553;No gesture
85575;Sliding Two Fingers Right
9392;Stop Sign
13353;No gesture
128838;Swiping Up
22093;Swiping Up
122540;Stop Sign
143809;Thumb Down
28291;Drumming Fingers
132995;Drumming Fingers
23470;Drumming Fingers
92436;Swiping Up
61818;Zooming In With Two Fingers
99941;Thumb Down
125466;Swiping Right
97747;Swiping Up
124154;Sliding Two Fingers Left
8457;Swiping Right
66065;Stop Sign
31866;Swiping Up
4312;Zooming Out With Two Fingers
71561;Stop Sign
104553;Sliding Two Fingers Up
97187;Zooming Out With Two Fingers
58906;Zooming In With Two Fingers
112795;Sliding Two Fingers Down
38020;Drumming Fingers
49088;Zooming Out With Two Fingers
38518;Thumb Up
46156;Drumming Fingers
16962;Sliding Two Fingers Down
74732;Sliding Two Fingers Right
130390;Swiping Right
147089;Sliding Two Fingers Down
16781;Thumb Down
9710;Zooming In With Two Fingers
28183;Sliding Two Fingers Right
89497;Swiping Up
15371;Stop Sign
9014;Swiping Right
97247;Stop Sign
145428;No gesture
124056;No gesture
44169;Thumb Up
114075;Thumb Down
22843;Sliding Two Fingers Right
2785;Swiping Down
131633;Sliding Two Fingers Right
115282;Zooming In With Two Fingers
4867;Zooming Out With Two Fingers
78812;Swiping Right
93232;No gesture
15637;Sliding Two Fingers Right
59195;Sliding Two Fingers Up
139644;Sliding Two Fingers Down
144582;Thumb Up
37293;Sliding Two Fingers Down
1247;Sliding Two Fingers Left
124776;Swiping Up
130861;Swiping Down
112764;Zooming In With Two Fingers
12438;Thumb Up
143276;Stop Sign
42591;Thumb Up
131243;No gesture
118321;Swiping Up
59769;Zooming Out With Two Fingers
96123;Thumb Up
12002;Swiping Down
15104;Sliding Two Fingers Right
100496;Zooming Out With Two Fingers
72061;Swiping Up
124219;Sliding Two Fingers Left
140972;Swiping Up
78303;Sliding Two Fingers Down
109773;Swiping Down
15955;Thumb Up
128716;Zooming Out With Two Fingers
30489;Drumming Fingers
59907;Drumming Fingers
2360;Sliding Two Fingers Left
132953;Sliding Two Fingers Up
120142;Swiping Up
100305;Zooming In With Two Fingers
3270;Thumb Down
108658;Thumb Up
13757;Drumming Fingers
15615;No gesture
113620;Zooming Out With Two Fingers
51032;Swiping Up
128430;Sliding Two Fingers Down
78596;Swiping Down
28231;Swiping Right
55340;Drumming Fingers
120841;Thumb Up
131403;Swiping Down
114864;Thumb Up
142252;Drumming Fingers
